Gorlice;120501 1;;;
Gminy:;;;;
Biecz;120502 3;;;
Biecz ñ miasto;120502 4;;;
Biecz ñ obszar wiejski;120502 5;;;
Bobowa;120503 3;;;
Bobowa ñ miasto;120503 4;;;
Bobowa ñ obszar wiejski;120503 5;;;
Gorlice;120504 2;;;
Lipinki;120505 2;;;
£uøna;120506 2;;;
Moszczenica;120507 2;;;
Ropa;120508 2;;;
SÍkowa;120509 2;;;
Uúcie Gorlickie;120510 2;;;
Powiat krakowski;;;;
Gminy:;;;;
CzernichÛw;120601 2;;;
Igo≥omia-WawrzeÒczyce;120602 2;;;
Iwanowice;120603 2;;;
Jerzmanowice-Przeginia;120604 2;;;
KocmyrzÛw-Luborzyca;120605 2;;;
Krzeszowice;120606 3;;;
Krzeszowice ñ miasto;120606 4;;;
Krzeszowice ñ obszar wiejski;120606 5;;;
Liszki;120607 2;;;
Micha≥owice;120608 2;;;
Mogilany;120609 2;;;
Ska≥a;120610 3;;;
Ska≥a ñ miasto;120610 4;;;
Ska≥a ñ obszar wiejski;120610 5;;;
Skawina;120611 3;;;
Skawina ñ miasto;120611 4;;;
Skawina ñ obszar wiejski;120611 5;;;
S≥omniki;120612 3;;;
S≥omniki ñ miasto;120612 4;;;
S≥omniki ñ obszar wiejski;120612 5;;;
Su≥oszowa;120613 2;;;
åwiπtniki GÛrne;120614 3;;;
åwiπtniki GÛrne ñ miasto;120614 4;;;
åwiπtniki GÛrne ñ obszar wiejski;120614 5;;;
Wielka Wieú;120615 2;;;
ZabierzÛw;120616 2;;;
Zielonki;120617 2;;;
Powiat limanowski;;;;
Gminy miejskie:;;;;
Limanowa;120701 1;;;
Mszana Dolna;120702 1;;;
Gminy:;;;;
Dobra;120703 2;;;
Jod≥ownik;120704 2;;;
Kamienica;120705 2;;;
Laskowa;120706 2;;;
Limanowa;120707 2;;;
£ukowica;120708 2;;;
Mszana Dolna;120709 2;;;
Niedüwiedü;120710 2;;;
S≥opnice;120711 2;;;
Tymbark;120712 2;;;
Powiat miechowski;;;;
Gminy:;;;;
Charsznica;120801 2;;;
Go≥cza;120802 2;;;
Koz≥Ûw;120803 2;;;
Ksiπø Wielki;120804 2;;;
MiechÛw;120805 3;;;
MiechÛw ñ miasto;120805 4;;;
MiechÛw ñ obszar wiejski;120805 5;;;
Rac≥awice;120806 2;;;
S≥aboszÛw;120807 2;;;
Powiat myúlenicki;;;;
Gminy:;;;;
Dobczyce;120901 3;;;
Dobczyce ñ miasto;120901 4;;;
Dobczyce ñ obszar wiejski;120901 5;;;
LubieÒ;120902 2;;;
Myúlenice;120903 3;;;
Myúlenice ñ miasto;120903 4;;;
Myúlenice ñ obszar wiejski;120903 5;;;
Pcim;120904 2;;;
Raciechowice;120905 2;;;
Siepraw;120906 2;;;
Su≥kowice;120907 3;;;
Su≥kowice ñ miasto;120907 4;;;
Su≥kowice ñ obszar wiejski;120907 5;;;
Tokarnia;120908 2;;;
Wiúniowa;120909 2;;;
Powiat nowosπdecki;;;;
Gmina miejska:;;;;
GrybÛw;121001 1;;;
Gminy:;;;;
Che≥miec;121002 2;kod wygas≥ 31.12.2017, przywrÛcony w aplikacji SHRIMP 01.01.2019;;
Che≥miec;121002 3;obowiπzywa≥ od 01.01.2018, wygaszony w aplikacji SHRIMP 31.12.2018;;
Che≥miec ñ miasto;121002 4;obowiπzywa≥ od 01.01.2018, wygaszony w aplikacji SHRIMP 31.12.2018;;
Che≥miec ñ obszar wiejski;121002 5;obowiπzywa≥ od 01.01.2018, wygaszony w aplikacji SHRIMP 31.12.2018;;
GrÛdek nad Dunajcem;121003 2;;;
GrybÛw;121004 2;;;
Kamionka Wielka;121005 2;;;
Korzenna;121006 2;;;
Krynica-ZdrÛj;121007 3;;;
Krynica-ZdrÛj ñ miasto;121007 4;;;
Krynica-ZdrÛj ñ obszar wiejski;121007 5;;;
£abowa;121008 2;;;
£πcko;121009 2;;;
£ososina Dolna;121010 2;;;
Muszyna;121011 3;;;
Muszyna ñ miasto;121011 4;;;
Muszyna ñ obszar wiejski;121011 5;;;
Nawojowa;121012 2;;;
Piwniczna-ZdrÛj;121013 3;;;
Piwniczna-ZdrÛj ñ miasto;121013 4;;;
Piwniczna-ZdrÛj ñ obszar wiejski;121013 5;;;
Podegrodzie;121014 2;;;
Rytro;121015 2;;;
Stary Sπcz;121016 3;;;
Stary Sπcz ñ miasto;121016 4;;;
Stary Sπcz ñ obszar wiejski;121016 5;;;
Powiat nowotarski;;;;
Gminy miejskie:;;;;
Nowy Targ;121101 1;;;
Szczawnica;121102 3;;;
Szczawnica ñ miasto;121102 4;;;
Szczawnica ñ obszar wiejski;121102 5;;;
Gminy:;;;;
Czarny Dunajec;121103 2;;;
Czorsztyn;121104 2;;;
Jab≥onka;121105 2;;;
Kroúcienko nad Dunajcem;121106 2;;;
Lipnica Wielka;121107 2;;;
£apsze Niøne;121108 2;;;
Nowy Targ;121109 2;;;
Ochotnica Dolna;121110 2;;;
Raba Wyøna;121111 2;;;
Rabka-ZdrÛj;121112 3;;;
Rabka-ZdrÛj ñ miasto;121112 4;;;
Rabka-ZdrÛj ñ obszar wiejski;121112 5;;;
Spytkowice;121113 2;;;
Szaflary;121114 2;;;
Powiat olkuski;;;;
Gmina miejska:;;;;
Bukowno;121201 1;;;
Gminy:;;;;
Boles≥aw;121203 2;;;
Klucze;121204 2;;;
Olkusz;121205 3;;;
Olkusz ñ miasto;121205 4;;;
Olkusz ñ obszar wiejski;121205 5;;;
Trzyciπø;121206 2;;;
Wolbrom;121207 3;;;
Wolbrom ñ miasto;121207 4;;;
Wolbrom ñ obszar wiejski;121207 5;;;
Powiat oúwiÍcimski;;;;
Gmina miejska:;;;;
OúwiÍcim;121301 1;;;
Gminy:;;;;
Brzeszcze;121302 3;;;
Brzeszcze ñ miasto;121302 4;;;
Brzeszcze ñ obszar wiejski;121302 5;;;
Che≥mek;121303 3;;;
Che≥mek ñ miasto;121303 4;;;
Che≥mek ñ obszar wiejski;121303 5;;;
KÍty;121304 3;;;
KÍty ñ miasto;121304 4;;;
KÍty ñ obszar wiejski;121304 5;;;
Osiek;121305 2;;;
OúwiÍcim;121306 2;;;
Polanka Wielka;121307 2;;;
PrzeciszÛw;121308 2;;;
Zator;121309 3;;;
Zator ñ miasto;121309 4;;;
Zator ñ obszar wiejski;121309 5;;;
Powiat proszowicki;;;;
Gminy:;;;;
Koniusza;121401 2;;;
Koszyce;121402 2;kod wygas≥ 21.02.2019;;
Koszyce;121402 3;obowiπzuje od 22.02.2019;;
Koszyce ñ miasto;121402 4;obowiπzuje od 22.02.2019;;
Koszyce ñ obszar wiejski;121402 5;obowiπzuje od 22.02.2019;;
Nowe Brzesko;121403 3;;;
Nowe Brzesko ñ miasto;121403 4;;;
Nowe Brzesko ñ obszar wiejski;121403 5;;;
Pa≥ecznica;121404 2;;;
Proszowice;121405 3;;;
Proszowice ñ miasto;121405 4;;;
Proszowice ñ obszar wiejski;121405 5;;;
Radziemice;121406 2;;;
Powiat suski;;;;
Gminy miejskie:;;;;
JordanÛw;121501 1;;;
Sucha Beskidzka;121502 1;;;
Gminy:;;;;
BudzÛw;121503 2;;;
Bystra-Sidzina;121504 2;;;
JordanÛw;121505 2;;;
MakÛw PodhalaÒski;121506 3;;;
MakÛw PodhalaÒski ñ miasto;121506 4;;;
MakÛw PodhalaÒski ñ obszar wiejski;121506 5;;;
Stryszawa;121507 2;;;
Zawoja;121508 2;;;
Zembrzyce;121509 2;;;
Powiat tarnowski;;;;
Gminy:;;;;
CiÍøkowice;121601 3;;;
CiÍøkowice ñ miasto;121601 4;;;
CiÍøkowice ñ obszar wiejski;121601 5;;;
Gromnik;121602 2;;;
Lisia GÛra;121603 2;;;
Pleúna;121604 2;;;
Rad≥Ûw;121605 3;;;
Rad≥Ûw ñ miasto;121605 4;;;
Rad≥Ûw ñ obszar wiejski;121605 5;;;
Ryglice;121606 3;;;
Ryglice ñ miasto;121606 4;;;
Ryglice ñ obszar wiejski;121606 5;;;
Rzepiennik Strzyøewski;121607 2;;;
SkrzyszÛw;121608 2;;;
Szerzyny;121616 2;;;
TarnÛw;121609 2;;;
TuchÛw;121610 3;;;
TuchÛw ñ miasto;121610 4;;;
TuchÛw ñ obszar wiejski;121610 5;;;
Wierzchos≥awice;121611 2;;;
Wietrzychowice;121612 2;;;
Wojnicz;121613 3;;;
Wojnicz ñ miasto;121613 4;;;
Wojnicz ñ obszar wiejski;121613 5;;;
Zakliczyn;121614 3;;;
Zakliczyn ñ miasto;121614 4;;;
Zakliczyn ñ obszar wiejski;121614 5;;;
Øabno;121615 3;;;
Øabno ñ miasto;121615 4;;;
Øabno ñ obszar wiejski;121615 5;;;
Powiat tatrzaÒski;;;;
Gmina miejska:;;;;
Zakopane;121701 1;;;
Gminy:;;;;
Bia≥y Dunajec;121702 2;;;
Bukowina TatrzaÒska;121703 2;;;
Koúcielisko;121704 2;;;
Poronin;121705 2;;;
Powiat wadowicki;;;;
Gminy:;;;;
AndrychÛw;121801 3;;;
AndrychÛw ñ miasto;121801 4;;;
AndrychÛw ñ obszar wiejski;121801 5;;;
Brzeünica;121802 2;;;
Kalwaria Zebrzydowska;121803 3;;;
Kalwaria Zebrzydowska ñ miasto;121803 4;;;
Kalwaria Zebrzydowska ñ obszar wiejski;121803 5;;;
Lanckorona;121804 2;;;
Mucharz;121805 2;;;
Spytkowice;121806 2;;;
StryszÛw;121807 2;;;
Tomice;121808 2;;;
Wadowice;121809 3;;;
Wadowice ñ miasto;121809 4;;;
Wadowice ñ obszar wiejski;121809 5;;;
Wieprz;121810 2;;;
Powiat wielicki;;;;
Gminy:;;;;
Biskupice;121901 2;;;
GdÛw;121902 2;;;
K≥aj;121903 2;;;
Niepo≥omice;121904 3;;;
Niepo≥omice ñ miasto;121904 4;;;
Niepo≥omice ñ obszar wiejski;121904 5;;;
Wieliczka;121905 3;;;
Wieliczka ñ miasto;121905 4;;;
Wieliczka ñ obszar wiejski;121905 5;;;
Miasta na prawach powiatu:;;;;
Powiat m. KrakÛw;;;;
M. KrakÛw;126101 1;;;
Delegatury:;;;;
†KrakÛw-Krowodrza;126102 9;;;
†KrakÛw-Nowa Huta;126103 9;;;
†KrakÛw-PodgÛrze;126104 9;;;
†KrakÛw-årÛdmieúcie;126105 9;;;
Powiat m. Nowy Sπcz;;;;
M. Nowy Sπcz;126201 1;;;
Powiat m. TarnÛw;;;;
M. TarnÛw;126301 1;;;
WOJEW”DZTWO MAZOWIECKIE;;;;
Powiat bia≥obrzeski;;;;
Gminy:;;;;
Bia≥obrzegi;140101 3;;;
Bia≥obrzegi ñ miasto;140101 4;;;
Bia≥obrzegi ñ obszar wiejski;140101 5;;;
Promna;140102 2;;;
RadzanÛw;140103 2;;;
Stara B≥otnica;140104 2;;;
Stromiec;140105 2;;;
Wyúmierzyce;140106 3;;;
Wyúmierzyce ñ miasto;140106 4;;;
Wyúmierzyce ñ obszar wiejski;140106 5;;;
Powiat ciechanowski;;;;
Gmina miejska:;;;;
CiechanÛw;140201 1;;;
Gminy:;;;;
CiechanÛw;140202 2;;;
Glinojeck;140203 3;;;
Glinojeck ñ miasto;140203 4;;;
Glinojeck ñ obszar wiejski;140203 5;;;
Go≥ymin-Oúrodek;140204 2;;;
Grudusk;140205 2;;;
OjrzeÒ;140206 2;;;
OpinogÛra GÛrna;140207 2;;;
Regimin;140208 2;;;
SoÒsk;140209 2;;;
Powiat garwoliÒski;;;;
Gminy miejskie:;;;;
Garwolin;140301 1;;;
£askarzew;140302 1;;;
Gminy:;;;;
Borowie;140303 2;;;
Garwolin;140304 2;;;
GÛrzno;140305 2;;;
£askarzew;140306 2;;;
Maciejowice;140307 2;;;
MiastkÛw Koúcielny;140308 2;;;
ParysÛw;140309 2;;;
Pilawa;140310 3;;;
Pilawa ñ miasto;140310 4;;;
Pilawa ñ obszar wiejski;140310 5;;;
Sobolew;140311 2;;;
TrojanÛw;140312 2;;;
Wilga;140313 2;;;
ØelechÛw;140314 3;;;
ØelechÛw ñ miasto;140314 4;;;
ØelechÛw ñ obszar wiejski;140314 5;;;
Powiat gostyniÒski;;;;
Gmina miejska:;;;;
Gostynin;140401 1;;;
Gminy:;;;;
Gostynin;140402 2;;;
Pacyna;140403 2;;;
Sanniki;140404 2;kod wygas≥ 31.12.2017;;
Sanniki;140404 3;obowiπzuje od 01.01.2018;;
Sanniki ñ miasto;140404 4;obowiπzuje od 01.01.2018;;
Sanniki ñ obszar wiejski;140404 5;obowiπzuje od 01.01.2018;;
Szczawin Koúcielny;140405 2;;;
Powiat grodziski;;;;
Gminy miejskie:;;;;
MilanÛwek;140501 1;;;
Podkowa Leúna;140502 1;;;
Gminy:;;;;
BaranÛw;140503 2;;;
Grodzisk Mazowiecki;140504 3;;;
Grodzisk Mazowiecki ñ miasto;140504 4;;;
Grodzisk Mazowiecki ñ obszar wiejski;140504 5;;;
JaktorÛw;140505 2;;;
Øabia Wola;140506 2;;;
Powiat grÛjecki;;;;
Gminy:;;;;
Belsk Duøy;140601 2;;;
B≥ÍdÛw;140602 2;;;
ChynÛw;140603 2;;;
Goszczyn;140604 2;;;
GrÛjec;140605 3;;;
GrÛjec ñ miasto;140605 4;;;
GrÛjec ñ obszar wiejski;140605 5;;;
Jasieniec;140606 2;;;
Mogielnica;140607 3;;;
Mogielnica ñ miasto;140607 4;;;
Mogielnica ñ obszar wiejski;140607 5;;;
Nowe Miasto nad Pilicπ;140608 3;;;
Nowe Miasto nad Pilicπ ñ miasto;140608 4;;;
Nowe Miasto nad Pilicπ ñ obszar wiejski;140608 5;;;
Pniewy;140609 2;;;
Warka;140611 3;;;
Warka ñ miasto;140611 4;;;
Warka ñ obszar wiejski;140611 5;;;
Powiat kozienicki;;;;
Gminy:;;;;
Garbatka-Letnisko;140701 2;;;
G≥owaczÛw;140702 2;;;
GniewoszÛw;140703 2;;;
GrabÛw nad Pilicπ;140704 2;;;
Kozienice;140705 3;;;
Kozienice ñ miasto;140705 4;;;
Kozienice ñ obszar wiejski;140705 5;;;
Magnuszew;140706 2;;;
SieciechÛw;140707 2;;;
Powiat legionowski;;;;
Gmina miejska:;;;;
Legionowo;140801 1;;;
Gminy:;;;;
Jab≥onna;140802 2;;;
NieporÍt;140803 2;;;
Serock;140804 3;;;
Serock ñ miasto;140804 4;;;
Serock ñ obszar wiejski;140804 5;;;
Wieliszew;140805 2;;;
Powiat lipski;;;;
Gminy:;;;;
Chotcza;140901 2;;;
CiepielÛw;140902 2;;;
Lipsko;140903 3;;;
Lipsko ñ miasto;140903 4;;;
Lipsko ñ obszar wiejski;140903 5;;;
RzeczniÛw;140904 2;;;
Sienno;140905 2;;;
Solec nad Wis≥π;140906 2;kod wygas≥ 31.12.2020;;
Solec nad Wis≥π;140906 3;obowiπzuje od 01.01.2021;;
Solec nad Wis≥π ñ miasto;140906 4;obowiπzuje od 01.01.2021;;
Solec nad Wis≥π ñ obszar wiejski;140906 5;obowiπzuje od 01.01.2021;;
Powiat ≥osicki;;;;
Gminy:;;;;
Huszlew;141001 2;;;
£osice;141002 3;;;
£osice ñ miasto;141002 4;;;
£osice ñ obszar wiejski;141002 5;;;
Olszanka;141003 2;;;
PlaterÛw;141004 2;;;
Sarnaki;141005 2;;;
Stara Kornica;141006 2;;;
Powiat makowski;;;;
Gmina miejska:;;;;
MakÛw Mazowiecki;141101 1;;;
Gminy:;;;;
Czerwonka;141102 2;;;
Karniewo;141103 2;;;
Krasnosielc;141104 2;;;
M≥ynarze;141105 2;;;
P≥oniawy-Bramura;141106 2;;;
RÛøan;141107 3;;;
RÛøan ñ miasto;141107 4;;;
RÛøan ñ obszar wiejski;141107 5;;;
Rzewnie;141108 2;;;
Sypniewo;141109 2;;;
SzelkÛw;141110 2;;;
Powiat miÒski;;;;
Gminy miejskie:;;;;
MiÒsk Mazowiecki;141201 1;;;
SulejÛwek;141215 1;;;
Gminy:;;;;
Ceg≥Ûw;141204 2;;;
DÍbe Wielkie;141205 2;;;
Dobre;141206 2;;;
HalinÛw;141207 3;;;
HalinÛw ñ miasto;141207 4;;;
HalinÛw ñ obszar wiejski;141207 5;;;
JakubÛw;141208 2;;;
Ka≥uszyn;141209 3;;;
Ka≥uszyn ñ miasto;141209 4;;;
Ka≥uszyn ñ obszar wiejski;141209 5;;;
Latowicz;141210 2;;;
MiÒsk Mazowiecki;141211 2;;;
Mrozy;141212 2;kod wygas≥ 31.12.2013;;
Mrozy;141212 3;obowiπzuje od 01.01.2014;;
Mrozy ñ miasto;141212 4;obowiπzuje od 01.01.2014;;
Mrozy ñ obszar wiejski;141212 5;obowiπzuje od 01.01.2014;;
Siennica;141213 2;;;
Stanis≥awÛw;141214 2;;;
Powiat m≥awski;;;;
Gmina miejska:;;;;
M≥awa;141301 1;;;
Gminy:;;;;
Dzierzgowo;141302 2;;;
Lipowiec Koúcielny;141303 2;;;
RadzanÛw;141304 2;;;
Strzegowo;141305 2;;;
Stupsk;141306 2;;;
SzreÒsk;141307 2;;;
Szyd≥owo;141308 2;;;
Wieczfnia Koúcielna;141309 2;;;
Wiúniewo;141310 2;;;
Powiat nowodworski;;;;
Gmina miejska:;;;;
Nowy DwÛr Mazowiecki;141401 1;;;
Gminy:;;;;
CzosnÛw;141402 2;;;
Leoncin;141403 2;;;
Nasielsk;141404 3;;;
Nasielsk ñ miasto;141404 4;;;
Nasielsk ñ obszar wiejski;141404 5;;;
PomiechÛwek;141405 2;;;
Zakroczym;141406 3;;;
Zakroczym ñ miasto;141406 4;;;
Zakroczym ñ obszar wiejski;141406 5;;;
Powiat ostro≥Ícki;;;;
Gminy:;;;;
Baranowo;141501 2;;;
Czarnia;141502 2;;;
Czerwin;141503 2;;;
Goworowo;141504 2;;;
Kadzid≥o;141505 2;;;
Lelis;141506 2;;;
£yse;141507 2;;;
Myszyniec;141508 3;;;
Myszyniec ñ miasto;141508 4;;;
Myszyniec ñ obszar wiejski;141508 5;;;
Olszewo-Borki;141509 2;;;
RzekuÒ;141510 2;;;
Troszyn;141511 2;;;
Powiat ostrowski;;;;
Gmina miejska:;;;;
OstrÛw Mazowiecka;141601 1;;;
Gminy:;;;;
Andrzejewo;141602 2;;;
Boguty-Pianki;141603 2;;;
Brok;141604 3;;;
Brok ñ miasto;141604 4;;;
Brok ñ obszar wiejski;141604 5;;;
Ma≥kinia GÛrna;141605 2;;;
Nur;141606 2;;;
OstrÛw Mazowiecka;141607 2;;;
Stary LubotyÒ;141608 2;;;
Szulborze Wielkie;141609 2;;;
Wπsewo;141610 2;;;
ZarÍby Koúcielne;141611 2;;;
Powiat otwocki;;;;
Gminy miejskie:;;;;
JÛzefÛw;141701 1;;;
Otwock;141702 1;;;
Gminy:;;;;
CelestynÛw;141703 2;;;
Karczew;141704 3;;;
Karczew ñ miasto;141704 4;;;
Karczew ñ obszar wiejski;141704 5;;;
Ko≥biel;141705 2;;;
Osieck;141706 2;;;
Sobienie-Jeziory;141707 2;;;
Wiπzowna;141708 2;;;
Powiat piaseczyÒski;;;;
Gminy:;;;;
GÛra Kalwaria;141801 3;;;
GÛra Kalwaria ñ miasto;141801 4;;;
GÛra Kalwaria ñ obszar wiejski;141801 5;;;
Konstancin-Jeziorna;141802 3;;;
Konstancin-Jeziorna ñ miasto;141802 4;;;
Konstancin-Jeziorna ñ obszar wiejski;141802 5;;;
Lesznowola;141803 2;;;
Piaseczno;141804 3;;;
Piaseczno ñ miasto;141804 4;;;
Piaseczno ñ obszar wiejski;141804 5;;;
PraømÛw;141805 2;;;
Tarczyn;141806 3;;;
Tarczyn ñ miasto;141806 4;;;
Tarczyn ñ obszar wiejski;141806 5;;;
Powiat p≥ocki;;;;
Gminy:;;;;
Bielsk;141901 2;;;
BodzanÛw;141902 2;;;
BrudzeÒ Duøy;141903 2;;;
Bulkowo;141904 2;;;
Drobin;141905 3;;;
Drobin ñ miasto;141905 4;;;
Drobin ñ obszar wiejski;141905 5;;;
Gπbin;141906 3;;;
Gπbin ñ miasto;141906 4;;;
Gπbin ñ obszar wiejski;141906 5;;;
£πck;141907 2;;;
Ma≥a Wieú;141908 2;;;
Nowy DuninÛw;141909 2;;;
Radzanowo;141910 2;;;
S≥ubice;141911 2;;;
S≥upno;141912 2;;;
Stara Bia≥a;141913 2;;;
Staroüreby;141914 2;;;
WyszogrÛd;141915 3;;;
WyszogrÛd ñ miasto;141915 4;;;
WyszogrÛd ñ obszar wiejski;141915 5;;;
Powiat p≥oÒski;;;;
Gminy miejskie:;;;;
P≥oÒsk;142001 1;;;
Raciπø;142002 1;;;
Gminy:;;;;
Baboszewo;142003 2;;;
CzerwiÒsk nad Wis≥π;142004 2;kod wygas≥ 31.12.2019;;
CzerwiÒsk nad Wis≥π;142004 3;obowiπzuje od 01.01.2020;;
CzerwiÒsk nad Wis≥π ñ miasto;142004 4;obowiπzuje od 01.01.2020;;
CzerwiÒsk nad Wis≥π ñ obszar wiejski;142004 5;obowiπzuje od 01.01.2020;;
Dzierzπønia;142005 2;;;
Joniec;142006 2;;;
Naruszewo;142007 2;;;
Nowe Miasto;142008 2;;;
P≥oÒsk;142009 2;;;
Raciπø;142010 2;;;
Sochocin;142011 2;kod wygas≥ 31.12.2020;;
Sochocin;142011 3;obowiπzuje od 01.01.2021;;
Sochocin ñ miasto;142011 4;obowiπzuje od 01.01.2021;;
Sochocin ñ obszar wiejski;142011 5;obowiπzuje od 01.01.2021;;
Za≥uski;142012 2;;;
Powiat pruszkowski;;;;
Gminy miejskie:;;;;
PiastÛw;142101 1;;;
PruszkÛw;142102 1;;;
Gminy:;;;;
BrwinÛw;142103 3;;;
BrwinÛw ñ miasto;142103 4;;;
BrwinÛw ñ obszar wiejski;142103 5;;;
Micha≥owice;142104 2;;;
Nadarzyn;142105 2;;;
Raszyn;142106 2;;;
Powiat przasnyski;;;;
Gmina miejska:;;;;
Przasnysz;142201 1;;;
Gminy:;;;;
Chorzele;142202 3;;;
Chorzele ñ miasto;142202 4;;;
Chorzele ñ obszar wiejski;142202 5;;;
Czernice Borowe;142203 2;;;
Jednoroøec;142204 2;;;
Krasne;142205 2;;;
Krzynow≥oga Ma≥a;142206 2;;;
Przasnysz;142207 2;;;
Powiat przysuski;;;;
Gminy:;;;;
Borkowice;142301 2;;;
GielniÛw;142302 2;;;
KlwÛw;142303 2;;;
OdrzywÛ≥;142304 2;;;
PotworÛw;142305 2;;;
Przysucha;142306 3;;;
Przysucha ñ miasto;142306 4;;;
Przysucha ñ obszar wiejski;142306 5;;;
RusinÛw;142307 2;;;
Wieniawa;142308 2;;;
Powiat pu≥tuski;;;;
Gminy:;;;;
Gzy;142401 2;;;
Obryte;142402 2;;;
Pokrzywnica;142403 2;;;
Pu≥tusk;142404 3;;;
Pu≥tusk ñ miasto;142404 4;;;
Pu≥tusk ñ obszar wiejski;142404 5;;;
åwiercze;142405 2;;;
Winnica;142406 2;;;
Zatory;142407 2;;;
Powiat radomski;;;;
Gmina miejska:;;;;
Pionki;142501 1;;;
Gminy:;;;;
GÛzd;142502 2;;;
I≥øa;142503 3;;;
I≥øa ñ miasto;142503 4;;;
I≥øa ñ obszar wiejski;142503 5;;;
JastrzÍbia;142504 2;;;
JedliÒsk;142505 2;;;
Jedlnia-Letnisko;142506 2;;;
Kowala;142507 2;;;
Pionki;142508 2;;;
Przytyk;142509 2;;;
Skaryszew;142510 3;;;
Skaryszew ñ miasto;142510 4;;;
Skaryszew ñ obszar wiejski;142510 5;;;
Wierzbica;142511 2;;;
WolanÛw;142512 2;;;
Zakrzew;142513 2;;;
Powiat siedlecki;;;;
Gminy:;;;;
Domanice;142601 2;;;
Korczew;142602 2;;;
KotuÒ;142603 2;;;
Mokobody;142604 2;;;
Mordy;142605 3;;;
Mordy ñ miasto;142605 4;;;
Mordy ñ obszar wiejski;142605 5;;;
Paprotnia;142606 2;;;
Przesmyki;142607 2;;;
Siedlce;142608 2;;;
SkÛrzec;142609 2;;;
Suchoøebry;142610 2;;;
Wiúniew;142611 2;;;
Wodynie;142612 2;;;
Zbuczyn;142613 2;;;
Powiat sierpecki;;;;
Gmina miejska:;;;;
Sierpc;142701 1;;;
Gminy:;;;;
Gozdowo;142702 2;;;
Mochowo;142703 2;;;
Roúciszewo;142704 2;;;
Sierpc;142705 2;;;
Szczutowo;142706 2;;;
Zawidz;142707 2;;;
Powiat sochaczewski;;;;
Gmina miejska:;;;;
Sochaczew;142801 1;;;
Gminy:;;;;
BrochÛw;142802 2;;;
I≥Ûw;142803 2;;;
M≥odzieszyn;142804 2;;;
Nowa Sucha;142805 2;;;
Rybno;142806 2;;;
Sochaczew;142807 2;;;
Teresin;142808 2;;;
Powiat soko≥owski;;;;
Gmina miejska:;;;;
Soko≥Ûw Podlaski;142901 1;;;
Gminy:;;;;
Bielany;142902 2;;;
CeranÛw;142903 2;;;
Jab≥onna Lacka;142904 2;;;
KosÛw Lacki;142905 3;;;
KosÛw Lacki ñ miasto;142905 4;;;
KosÛw Lacki ñ obszar wiejski;142905 5;;;
Repki;142906 2;;;
Sabnie;142907 2;;;
Soko≥Ûw Podlaski;142908 2;;;
SterdyÒ;142909 2;;;
Powiat szyd≥owiecki;;;;
Gminy:;;;;
Chlewiska;143001 2;;;
Jastrzπb;143002 2;;;
MirÛw;143003 2;;;
OroÒsko;143004 2;;;
Szyd≥owiec;143005 3;;;
Szyd≥owiec ñ miasto;143005 4;;;
Szyd≥owiec ñ obszar wiejski;143005 5;;;
Powiat warszawski zachodni;;;;
Gminy:;;;;
B≥onie;143201 3;;;
B≥onie ñ miasto;143201 4;;;
B≥onie ñ obszar wiejski;143201 5;;;
Izabelin;143202 2;;;
Kampinos;143203 2;;;
Leszno;143204 2;;;
£omianki;143205 3;;;
£omianki ñ miasto;143205 4;;;
£omianki ñ obszar wiejski;143205 5;;;
OøarÛw Mazowiecki;143206 3;;;
OøarÛw Mazowiecki ñ miasto;143206 4;;;
OøarÛw Mazowiecki ñ obszar wiejski;143206 5;;;
Stare Babice;143207 2;;;
Powiat wÍgrowski;;;;
Gmina miejska:;;;;
WÍgrÛw;143301 1;;;
Gminy:;;;;
GrÍbkÛw;143302 2;;;
Korytnica;143303 2;;;
Liw;143304 2;;;
£ochÛw;143305 3;;;
£ochÛw ñ miasto;143305 4;;;
£ochÛw ñ obszar wiejski;143305 5;;;
Miedzna;143306 2;;;
Sadowne;143307 2;;;
Stoczek;143308 2;;;
Wierzbno;143309 2;;;
Powiat wo≥omiÒski;;;;
Gminy miejskie:;;;;
Koby≥ka;143401 1;;;
Marki;143402 1;;;
Zπbki;143403 1;;;
Zielonka;143404 1;;;
Gminy:;;;;
DπbrÛwka;143405 2;;;
JadÛw;143406 2;;;
KlembÛw;143407 2;;;
PoúwiÍtne;143408 2;;;
Radzymin;143409 3;;;
Radzymin ñ miasto;143409 4;;;
Radzymin ñ obszar wiejski;143409 5;;;
StrachÛwka;143410 2;;;
T≥uszcz;143411 3;;;
T≥uszcz ñ miasto;143411 4;;;
T≥uszcz ñ obszar wiejski;143411 5;;;
Wo≥omin;143412 3;;;
Wo≥omin ñ miasto;143412 4;;;
Wo≥omin ñ obszar wiejski;143412 5;;;
Powiat wyszkowski;;;;
Gminy:;;;;
BraÒszczyk;143501 2;;;
D≥ugosiod≥o;143502 2;;;
Rzπúnik;143503 2;;;
Somianka;143504 2;;;
WyszkÛw;143505 3;;;
WyszkÛw ñ miasto;143505 4;;;
WyszkÛw ñ obszar wiejski;143505 5;;;
Zabrodzie;143506 2;;;
Powiat zwoleÒski;;;;
Gminy:;;;;
KazanÛw;143601 2;;;
Policzna;143602 2;;;
Przy≥Ík;143603 2;;;
TczÛw;143604 2;;;
ZwoleÒ;143605 3;;;
ZwoleÒ ñ miasto;143605 4;;;
